"Year","Month","Day","dailywtmp"
2013,9,19,23.86125
2013,9,20,24.365
2013,9,21,24.8391666666667
2013,9,22,25.0241666666667
2013,9,23,24.3546218487395
2013,9,24,23.7125
2013,9,25,23.46
2013,9,26,23.02375
2013,9,27,22.63875
2013,9,28,21.9954166666667
2013,9,29,21.74
2013,9,30,21.80875
2013,10,1,22.23125
2013,10,2,22.50625
2013,10,3,23.16375
2013,10,4,23.8675
2013,10,5,24.4895833333333
2013,10,6,24.9591666666667
2013,10,7,25.1573221757322
2013,10,8,24.8075630252101
2013,10,9,22.1012552301255
2013,10,10,20.8695833333333
2013,10,11,20.7945378151261
2013,10,12,20.9516806722689
2013,10,13,21.225
2013,10,14,21.5975
2013,10,15,21.1912133891213
2013,10,16,21.0912133891213
2013,10,17,21.4516666666667
2013,10,18,22.0379166666667
2013,10,19,22.4579166666667
2013,10,20,22.45375
2013,10,21,21.4520833333333
2013,10,22,20.8707112970711
2013,10,23,20.6779166666667
2013,10,24,19.9429166666667
2013,10,25,18.74125
2013,10,26,17.3441666666667
2013,10,27,17.1595833333333
2013,10,28,17.63625
2013,10,29,18.16375
2013,10,30,18.5782426778243
2013,10,31,18.9641666666667
2013,11,1,19.307949790795
2013,11,2,19.8370833333333
2013,11,3,19.1858333333333
2013,11,4,17.6725
2013,11,5,16.3987447698745
2013,11,6,16.8729166666667
2013,11,7,17.51875
2013,11,8,17.3675
2013,11,9,16.27375
2013,11,10,16.1458333333333
2013,11,11,15.82875
2013,11,12,15.5733333333333
2013,11,13,13.6345833333333
2013,11,14,12.0416666666667
2013,11,15,12.6104166666667
2013,11,16,13.8991666666667
2013,11,17,15.2633333333333
2013,11,18,16.4904347826087
2013,11,19,16.78875
2013,11,20,15.0633333333333
2013,11,21,14.0915966386555
2013,11,22,14.5845833333333
2013,11,23,15.4604166666667
2013,11,24,14.6408333333333
2013,11,25,11.8579439252336
2013,11,26,10.6841666666667
2013,11,27,12.9908333333333
2013,11,28,12.2683333333333
2013,11,29,10.9904166666667
2013,11,30,10.3266666666667
2013,12,1,10.7454166666667
2013,12,2,11.6704166666667
2013,12,3,11.9391666666667
2013,12,4,12.4554166666667
2013,12,5,13.02625
2013,12,6,14.1425
2013,12,7,15.1829166666667
2013,12,8,13.62625
2013,12,9,12.5141666666667
2013,12,10,13.24
2013,12,11,12.7932489451477
2013,12,12,11.83625
2013,12,13,10.8741666666667
2013,12,14,10.6904166666667
2013,12,15,12.0483333333333
2013,12,16,11.9070833333333
2013,12,17,11.7579166666667
2013,12,18,12.11375
2013,12,19,11.9633333333333
2013,12,20,12.2254166666667
2013,12,21,12.95125
2013,12,22,13.8258333333333
2013,12,23,15.0806722689076
2013,12,24,15.3325
2013,12,25,13.1245833333333
2013,12,26,11.5283333333333
2013,12,27,10.7583333333333
2013,12,28,10.2454166666667
2013,12,29,10.9495833333333
2013,12,30,11.995
2013,12,31,12.035
2014,1,1,11.5479166666667
2014,1,2,11.3160337552743
2014,1,3,11.0725
2014,1,4,9.09666666666667
2014,1,5,9.13875
2014,1,6,10.4895833333333
2014,1,7,9.5836820083682
2014,1,8,7.11
2014,1,9,6.69707112970711
2014,1,10,7.40375
2014,1,11,9.33375
2014,1,12,11.0333333333333
2014,1,13,10.9689075630252
2014,1,14,11.20125
2014,1,15,11.4084033613445
2014,1,16,11.20875
2014,1,17,10.2476595744681
2014,1,18,10.5141666666667
2014,1,19,9.745
2014,1,20,9.705
2014,1,21,10.3021008403361
2014,1,22,9.97666666666667
2014,1,23,8.41764705882353
2014,1,24,6.99833333333333
2014,1,25,5.90041666666667
2014,1,26,6.73916666666667
2014,1,27,7.39166666666667
2014,1,28,7.62226890756302
2014,1,29,4.54416666666667
2014,1,30,3.31416666666667
2014,1,31,4.02352941176471
2014,2,1,5.39875
2014,2,2,6.59208333333333
2014,2,3,7.74041666666667
2014,2,4,8.44
2014,2,5,7.98625
2014,2,6,8.67
2014,2,7,8.03083333333333
2014,2,8,7.71596638655462
2014,2,9,7.06666666666667
2014,2,10,7.42625
2014,2,11,7.08193277310924
2014,2,12,5.16932773109244
2014,2,13,5.64435146443515
2014,2,14,6.13534482758621
2014,2,15,7.10167364016736
2014,2,16,6.85333333333333
2014,2,17,7.05875
2014,2,18,7.35791666666667
2014,2,19,8.45583333333333
2014,2,20,9.62833333333333
2014,2,21,10.6625
2014,2,22,11.5704166666667
2014,2,23,11.5329166666667
2014,2,24,11.3945606694561
2014,2,25,11.3772151898734
2014,2,26,10.7020920502092
2014,2,27,9.36083333333333
2014,2,28,9.04041666666667
2014,3,1,8.11791666666667
2014,3,2,8.96208333333333
2014,3,3,9.98333333333333
2014,3,4,8.64583333333333
2014,3,5,7.04958333333333
2014,3,6,6.64458333333333
2014,3,7,7.13625
2014,3,8,7.47041666666667
2014,3,9,8.59958333333333
2014,3,10,9.52083333333333
2014,3,11,10.5154166666667
2014,3,12,11.1479166666667
2014,3,13,11.4195833333333
2014,3,14,10.2678414096916
2014,3,15,10.57125
2014,3,16,11.1408333333333
2014,3,17,10.7608333333333
2014,3,18,9.75375
2014,3,19,9.50416666666667
2014,3,20,10.5891666666667
2014,3,21,11.5654166666667
2014,3,22,12.6683333333333
2014,3,23,13.7045833333333
2014,3,24,12.9504166666667
2014,3,25,11.765
2014,3,26,10.5325
2014,3,27,10.17
2014,3,28,11.1975
2014,3,29,12.7614035087719
2014,3,30,13.748085106383
2014,3,31,12.9412765957447
2014,4,1,12.9891666666667
2014,4,2,13.9779166666667
2014,4,3,14.7595833333333
2014,4,4,15.2854166666667
2014,4,5,15.9141666666667
2014,4,6,16.1666666666667
2014,4,7,15.4033333333333
2014,4,8,15.9016666666667
2014,4,9,16.0454166666667
2014,4,10,16.1183333333333
2014,4,11,16.47625
2014,4,12,16.8836134453782
2014,4,13,17.6783333333333
2014,4,14,18.3770833333333
2014,4,15,18.4791666666667
2014,4,16,17.2654166666667
2014,4,17,15.2
2014,4,18,14.69125
2014,4,19,14.56875
2014,4,20,13.96625
2014,4,21,13.6004166666667
2014,4,22,14.8270833333333
2014,4,23,16.0725
2014,4,24,16.8420833333333
2014,4,25,17.0229166666667
2014,4,26,17.6420833333333
2014,4,27,17.8570833333333
2014,4,28,18.50875
2014,4,29,19.3079166666667
2014,4,30,20.0016666666667
2014,5,1,20.6358333333333
2014,5,2,21.0595833333333
2014,5,3,20.4283333333333
2014,5,4,20.555
2014,5,5,20.43625
2014,5,6,20.5008333333333
2014,5,7,21.4958333333333
2014,5,8,22.1325
2014,5,9,22.4775
2014,5,10,22.4166666666667
2014,5,11,22.2491666666667
2014,5,12,22.5629166666667
2014,5,13,23.1291666666667
2014,5,14,23.30375
2014,5,15,23.4254166666667
2014,5,16,23.6754166666667
2014,5,17,23.2229166666667
2014,5,18,22.515
2014,5,19,22.0520833333333
2014,5,20,21.7216666666667
2014,5,21,21.6075
2014,5,22,22.075
2014,5,23,22.7079166666667
2014,5,24,23.0191666666667
2014,5,25,23.1458333333333
2014,5,26,23.2266666666667
2014,5,27,23.3833333333333
2014,5,28,23.6479166666667
2014,5,29,24.1291666666667
2014,5,30,23.6720833333333
2014,5,31,23.32875
2014,6,1,23.0245833333333
2014,6,2,22.8191666666667
2014,6,3,23.2229166666667
2014,6,4,23.7433333333333
2014,6,5,24.4191666666667
2014,6,6,24.5570833333333
2014,6,7,24.79
2014,6,8,24.8020833333333
2014,6,9,24.8802521008403
2014,6,10,24.9475
2014,6,11,25.7
2014,6,12,26.3475
2014,6,13,26.3933333333333
2014,6,14,26.5331932773109
2014,6,15,26.5825
2014,6,16,26.86125
2014,6,17,27.18375
2014,6,18,27.1195833333333
2014,6,19,27.1341666666667
2014,6,20,27.2145833333333
2014,6,21,27.2845833333333
2014,6,22,27.2276150627615
2014,6,23,27.2545833333333
2014,6,24,27.44625
2014,6,25,27.8166666666667
2014,6,26,27.9429166666667
2014,6,27,28.2925
2014,6,28,27.845
2014,6,29,27.2154166666667
2014,6,30,27.14375
2014,7,1,27.7125
2014,7,2,28.1725
2014,7,3,28.4195833333333
2014,7,4,27.0111111111111
2014,7,5,27.29625
2014,7,6,26.81125
2014,7,7,27.0954166666667
2014,7,8,27.4365546218487
2014,7,9,27.6100418410042
2014,7,10,27.8579831932773
2014,7,11,27.7529166666667
2014,7,12,27.6716666666667
2014,7,13,28.0791666666667
2014,7,14,28.5158333333333
2014,7,15,28.4357142857143
2014,7,16,27.3483333333333
2014,7,17,26.7333333333333
2014,7,18,27.0045833333333
2014,7,19,26.4166666666667
2014,7,20,26.4529166666667
2014,7,21,27.0183333333333
2014,7,22,26.655
2014,7,23,26.9497907949791
2014,7,24,27.4445833333333
2014,7,25,27.0176470588235
2014,7,26,27.3506276150628
2014,7,27,27.98875
2014,7,28,28.1768907563025
2014,7,29,27.8
2014,7,30,27.7075
2014,7,31,27.6380753138075
2014,8,1,27.2245833333333
2014,8,2,26.0720338983051
2014,8,3,25.6108333333333
2014,8,4,25.1733333333333
2014,8,5,25.2925
2014,8,6,26.105
2014,8,7,26.92625
2014,8,8,26.8754166666667
2014,8,9,26.6620833333333
2014,8,10,25.9429166666667
2014,8,11,26.0258333333333
2014,8,12,26.67625
2014,8,13,27.6458333333333
2014,8,14,27.6666666666667
2014,8,15,27.48875
2014,8,16,27.53875
2014,8,17,27.3791666666667
2014,8,18,27.9583333333333
2014,8,19,27.4604166666667
2014,8,20,27.79125
2014,8,21,27.9475
2014,8,22,28.2220833333333
2014,8,23,28.4354166666667
2014,8,24,27.56625
2014,8,25,26.2325
2014,8,26,25.5408333333333
2014,8,27,25.8075
2014,8,28,26.2529166666667
2014,8,29,26.9004166666667
2014,8,30,27.5220833333333
2014,8,31,27.84625
2014,9,1,28.3479166666667
2014,9,2,28.5829166666667
2014,9,3,28.5645833333333
2014,9,4,28.4579166666667
2014,9,5,28.58375
2014,9,6,28.6025
2014,9,7,28.1716666666667
2014,9,8,27.6033333333333
2014,9,9,27.0720833333333
2014,9,10,26.8086757990868
2014,9,11,27.2470833333333
2014,9,12,27.6845833333333
2014,9,13,27.66625
2014,9,14,27.6486607142857
2014,9,15,26.21875
2014,9,16,26.067094017094
2014,9,17,26.48125
2014,9,18,26.0676470588235
2014,9,19,25.1829166666667
2014,9,20,24.22125
2014,9,21,23.6925
2014,9,22,24.2095833333333
2014,9,23,24.142731277533
2014,9,24,22.6208333333333
2014,9,25,22.7284518828452
2014,9,26,23.0641666666667
2014,9,27,22.87875
2014,9,28,23.1491666666667
2014,9,29,23.73625
2014,9,30,23.5825
2014,10,1,23.79
2014,10,2,23.9982683982684
2014,10,3,23.9920833333333
2014,10,4,24.0133333333333
2014,10,5,22.72
2014,10,6,21.7770833333333
2014,10,7,21.7095833333333
2014,10,8,22.2273109243697
2014,10,9,22.9176470588235
2014,10,10,22.8956896551724
2014,10,11,23.6
2014,10,12,23.94625
2014,10,13,23.27625
2014,10,14,23.8433333333333
2014,10,15,24.0745833333333
2014,10,16,23.12375
2014,10,17,22.27375
2014,10,18,21.8420168067227
2014,10,19,21.2990654205607
2014,10,20,20.51375
2014,10,21,20.9983193277311
2014,10,22,20.9204166666667
2014,10,23,19.6004166666667
2014,10,24,19.5179166666667
2014,10,25,19.5745833333333
2014,10,26,19.7979166666667
2014,10,27,19.9050420168067
2014,10,28,20.2386554621849
2014,10,29,20.9841201716738
2014,10,30,21.1316455696203
2014,10,31,19.9260683760684
2014,11,1,18.6125523012552
2014,11,2,15.8485232067511
2014,11,3,14.663025210084
2014,11,4,14.7183333333333
2014,11,5,15.3450643776824
2014,11,6,16.5359832635983
2014,11,7,17.0233333333333
2014,11,8,16.5430962343096
2014,11,9,16.5425
2014,11,10,16.0702928870293
2014,11,11,16.0333333333333
2014,11,12,16.5781659388646
2014,11,13,17.3550420168067
2014,11,14,16.6319327731092
2014,11,15,13.7391666666667
2014,11,16,12.4375
2014,11,17,13.14875
2014,11,18,14.4783333333333
2014,11,19,12.7358333333333
2014,11,20,11.9854166666667
2014,11,21,11.9229166666667
2014,11,22,11.1095833333333
2014,11,23,11.61375
2014,11,24,13.5675
2014,11,25,14.4554166666667
2014,11,26,14.8245833333333
2014,11,27,14.0416666666667
2014,11,28,12.5891666666667
2014,11,29,11.5175
2014,11,30,11.5645833333333
2014,12,1,12.1376569037657
2014,12,2,12.73125
2014,12,3,12.94875
2014,12,4,13.3690376569038
2014,12,5,12.8958333333333
2014,12,6,12.98
2014,12,7,13.1795833333333
2014,12,8,11.5320833333333
2014,12,9,11.2408333333333
2014,12,10,10.8586497890295
2014,12,11,10.5733333333333
2014,12,12,9.90291666666667
2014,12,13,9.58833333333333
2014,12,14,9.82458333333333
2014,12,15,10.1816666666667
2014,12,16,10.68125
2014,12,17,11.3229166666667
2014,12,18,11.7391666666667
2014,12,19,11.6129166666667
2014,12,20,11.3158333333333
2014,12,21,10.60375
2014,12,22,10.2804166666667
2014,12,23,10.81625
2014,12,24,11.7329166666667
2014,12,25,12.8377118644068
2014,12,26,12.67
2014,12,27,12.5108333333333
2014,12,28,12.6129166666667
2014,12,29,13.2025
2014,12,30,12.4591666666667
2014,12,31,10.7370833333333
2015,1,1,10.10125
2015,1,2,10.32375
2015,1,3,11.0025
2015,1,4,12.3025
2015,1,5,13.2754166666667
2015,1,6,12.5145833333333
2015,1,7,11.9825
2015,1,8,9.20541666666667
2015,1,9,8.20502092050209
2015,1,10,8.20583333333333
2015,1,11,7.72833333333333
2015,1,12,8.5875
2015,1,13,9.53666666666667
2015,1,14,8.32964601769912
2015,1,15,7.99458333333333
2015,1,16,8.29083333333333
2015,1,17,8.58541666666667
2015,1,18,9.06208333333333
2015,1,19,9.54833333333333
2015,1,20,9.72458333333333
2015,1,21,10.1520833333333
2015,1,22,10.4433333333333
2015,1,23,10.19875
2015,1,24,10.5616666666667
2015,1,25,10.2791666666667
2015,1,26,10.2141666666667
2015,1,27,9.81583333333333
2015,1,28,8.52333333333333
2015,1,29,7.81375
2015,1,30,8.11833333333333
2015,1,31,7.48125
2015,2,1,7.32416666666667
2015,2,2,8.40916666666667
2015,2,3,8.50166666666667
2015,2,4,7.9325
2015,2,5,8.61875
2015,2,6,7.60583333333333
2015,2,7,7.415
2015,2,8,8.17208333333333
2015,2,9,9.19083333333333
2015,2,10,9.58958333333333
2015,2,11,7.93791666666667
2015,2,12,7.385
2015,2,13,7.43625
2015,2,14,6.86666666666667
2015,2,15,6.2175
2015,2,16,4.8725
2015,2,17,5.02125
2015,2,18,4.94291666666667
2015,2,19,5.03125
2015,2,20,3.65875
2015,2,21,3.59246861924686
2015,2,22,5.43625
2015,2,23,6.68
2015,2,24,5.23666666666667
2015,2,25,3.97689075630252
2015,2,26,4.5836820083682
2015,2,27,4.46401673640167
2015,2,28,4.73067226890756
2015,3,1,5.0925
2015,3,2,6.27041666666667
2015,3,3,6.71171548117155
2015,3,4,7.02208333333333
2015,3,5,8.52291666666667
2015,3,6,8.89493670886076
2015,3,7,7.12081447963801
2015,3,8,7.60546448087432
2015,3,9,8.36313559322034
2015,3,10,8.71255411255411
2015,3,11,10.117094017094
2015,3,12,11.3365957446809
2015,3,13,11.5218487394958
2015,3,14,11.5745833333333
2015,3,15,11.89875
2015,3,16,12.0716666666667
2015,3,17,11.7685344827586
2015,3,18,11.7419213973799
2015,3,19,11.4324786324786
2015,3,20,11.4441176470588
2015,3,21,12.1938053097345
2015,3,22,12.4331914893617
2015,3,23,11.9566666666667
2015,3,24,11.4495833333333
2015,3,25,12.3004166666667
2015,3,26,13.4059574468085
2015,3,27,14.3761904761905
2015,3,28,13.4402654867257
2015,3,29,12.006432748538
2015,3,30,11.4452054794521
2015,3,31,11.5215859030837
2015,4,1,12.4933333333333
2015,4,2,12.7670833333333
2015,4,3,13.8337662337662
2015,4,4,14.6753246753247
2015,4,5,14.4475982532751
2015,4,6,15.136974789916
2015,4,7,15.8094827586207
2015,4,8,16.05625
2015,4,9,16.7995652173913
2015,4,10,17.2515021459227
2015,4,11,17.81625
2015,4,12,17.3573221757322
2015,4,13,17.5789473684211
2015,4,14,18.2161572052402
2015,4,15,18.0991228070175
2015,4,16,16.7320346320346
2015,4,17,16.7995652173913
2015,4,18,17.382096069869
2015,4,19,17.7871244635193
2015,4,20,18.2795833333333
2015,4,21,19.1079166666667
2015,4,22,19.1690987124464
2015,4,23,18.8404347826087
2015,4,24,18.3161572052402
2015,4,25,17.8276018099547
2015,4,26,16.979203539823
2015,4,27,16.295067264574
2015,4,28,16.5966507177033
2015,4,29,16.7472972972973
2015,4,30,16.5064102564103
2015,5,1,16.8653333333333
2015,5,2,16.4839285714286
2015,5,3,17.0823529411765
2015,5,4,18.4834123222749
2015,5,5,19.4441441441441
2015,5,6,19.9747899159664
2015,5,7,19.8449579831933
2015,5,8,19.9894957983193
2015,5,9,20.6774058577406
2015,5,10,21.3558333333333
2015,5,11,20.8226890756303
2015,5,12,21.3581589958159
2015,5,13,21.8861344537815
2015,5,14,21.3848101265823
2015,5,15,20.8854166666667
2015,5,16,21.213025210084
2015,5,17,21.9857142857143
2015,5,18,22.6168776371308
2015,5,19,23.0276150627615
2015,5,20,23.6527659574468
2015,5,21,23.7100840336134
2015,5,22,23.5323529411765
2015,5,23,23.23375
2015,5,24,23.5066666666667
2015,5,25,23.6570833333333
2015,5,26,23.8875
2015,5,27,24.007949790795
2015,5,28,24.1091666666667
2015,5,29,24.5344537815126
2015,5,30,24.8879166666667
2015,5,31,25.14375
2015,6,1,25.5869955156951
2015,6,2,25.7764705882353
2015,6,3,25.7675
2015,6,4,25.2347280334728
2015,6,5,25.5966666666667
2015,6,6,25.2854166666667
2015,6,7,25.3241666666667
2015,6,8,25.3702928870293
2015,6,9,25.4975
2015,6,10,25.5325
2015,6,11,25.9479166666667
2015,6,12,26.55625
2015,6,13,26.71
2015,6,14,27.2616666666667
2015,6,15,27.9882352941176
2015,6,16,28.5605042016807
2015,6,17,28.7279166666667
2015,6,18,28.51375
2015,6,19,28.7506276150628
2015,6,20,28.5725
2015,6,21,28.2508333333333
2015,6,22,28.5183333333333
2015,6,23,28.9258333333333
2015,6,24,28.6275
2015,6,25,28.5633333333333
2015,6,26,28.6079166666667
2015,6,27,28.6420833333333
2015,6,28,27.7633333333333
2015,6,29,27.2641666666667
2015,6,30,27.2791666666667
2015,7,1,27.2316666666667
2015,7,2,27.2266666666667
2015,7,3,27.0516666666667
2015,7,4,26.865
2015,7,5,27.0545833333333
2015,7,6,27.5566666666667
2015,7,7,27.8772093023256
2015,7,8,28.0123931623932
2015,7,9,27.7604255319149
2015,7,10,27.7489539748954
2015,7,11,28.1872340425532
2015,7,12,27.9810924369748
2015,7,13,27.3130681818182
2015,7,14,26.3944915254237
2015,7,15,26.6873949579832
2015,7,16,27.0544303797468
2015,7,17,27.2021008403361
2015,7,18,27.7741666666667
2015,7,19,28.09625
2015,7,20,28.3673640167364
2015,7,21,28.5079166666667
2015,7,22,28.4091666666667
2015,7,23,28.0095833333333
2015,7,24,27.02875
2015,7,25,26.9308333333333
2015,7,26,26.8951965065502
2015,7,27,27.07
2015,7,28,27.3175
2015,7,29,27.4529166666667
2015,7,30,27.8442060085837
2015,7,31,28.3658333333333
2015,8,1,28.3479166666667
2015,8,2,28.245
2015,8,3,27.7025
2015,8,4,26.485
2015,8,5,26.9795833333333
2015,8,6,27.85375
2015,8,7,27.7954166666667
2015,8,8,27.2416666666667
2015,8,9,26.5258333333333
2015,8,10,26.48375
2015,8,11,26.5778723404255
2015,8,12,26.4012605042017
2015,8,13,27.1845454545455
2015,8,14,27.2879166666667
2015,8,15,27.0754166666667
2015,8,16,27.0620833333333
2015,8,17,27.2479166666667
2015,8,18,27.5270833333333
2015,8,19,27.585
2015,8,20,27.4470833333333
2015,8,21,27.65875
2015,8,22,27.7404166666667
2015,8,23,27.5045833333333
2015,8,24,27.3283333333333
2015,8,25,27.4393305439331
2015,8,26,27.7489539748954
2015,8,27,27.3369458128079
2015,8,28,26.4916666666667
2015,8,29,26.245
2015,8,30,26.2716666666667
2015,8,31,26.2783333333333
2015,9,1,25.9854166666667
2015,9,2,26.7908333333333
2015,9,3,27.43625
2015,9,4,27.8329166666667
2015,9,5,27.91
2015,9,6,27.2579166666667
2015,9,7,26.91375
2015,9,8,27.0270833333333
2015,9,9,27.47875
2015,9,10,27.2904166666667
2015,9,11,27.235
2015,9,12,27.0558333333333
2015,9,13,26.2670833333333
2015,9,14,25.46375
2015,9,15,25.2283333333333
2015,9,16,25.2866666666667
2015,9,17,25.0633333333333
2015,9,18,24.75625
2015,9,19,25.0995833333333
2015,9,20,25.46
2015,9,21,25.4670833333333
2015,9,22,25.0204166666667
2015,9,23,24.1783333333333
2015,9,24,23.32375
2015,9,25,23.12625
2015,9,26,22.98125
2015,9,27,22.7866666666667
2015,9,28,23.1020833333333
2015,9,29,23.7983333333333
2015,9,30,24.92125
2015,10,1,25.4258333333333
2015,10,2,23.9983193277311
2015,10,3,23.7245833333333
2015,10,4,24.0945606694561
2015,10,5,23.2629166666667
2015,10,6,21.7758333333333
2015,10,7,20.8683333333333
2015,10,8,21.34625
2015,10,9,21.9970833333333
2015,10,10,22.5720833333333
2015,10,11,22.0470833333333
2015,10,12,21.7975
2015,10,13,21.7404166666667
2015,10,14,21.9858333333333
2015,10,15,22.1570833333333
2015,10,16,22.0920833333333
2015,10,17,21.7841666666667
2015,10,18,20.24375
2015,10,19,18.2407407407407
2015,10,20,17.7290640394089
2015,10,21,18.3191666666667
2015,10,22,19.1783333333333
2015,10,23,20.00875
2015,10,24,20.00875
2015,10,25,19.8020833333333
2015,10,26,19.9025
2015,10,27,18.925
2015,10,28,19.1758333333333
2015,10,29,20.0054621848739
2015,10,30,20.4004166666667
2015,10,31,19.8029166666667
2015,11,1,19.54375
2015,11,2,19.9883333333333
2015,11,3,19.6375
2015,11,4,19.434309623431
2015,11,5,20.015
2015,11,6,20.6316666666667
2015,11,7,21.0154166666667
2015,11,8,20.6445833333333
2015,11,9,18.7723849372385
2015,11,10,19.1529166666667
2015,11,11,19.3470833333333
2015,11,12,19.21625
2015,11,13,19.2708333333333
2015,11,14,17.90875
2015,11,15,16.6191666666667
2015,11,16,16.405
2015,11,17,16.3983333333333
2015,11,18,16.8516666666667
2015,11,19,17.5420833333333
2015,11,20,17.7113445378151
2015,11,21,16.7583333333333
2015,11,22,16.336820083682
2015,11,23,14.5895833333333
2015,11,24,13.3598326359833
2015,11,25,13.39125
2015,11,26,13.6701298701299
2015,11,27,14.6770833333333
2015,11,28,15.4191666666667
2015,11,29,15.7234309623431
2015,11,30,16.0945378151261
2015,12,1,15.8745833333333
2015,12,2,15.9433333333333
2015,12,3,16.2770833333333
2015,12,4,14.8725
2015,12,5,13.2175
2015,12,6,13.1810924369748
2015,12,7,13.67625
2015,12,8,13.4216666666667
2015,12,9,13.5852320675105
2015,12,10,14.2877118644068
2015,12,11,14.7794979079498
2015,12,12,15.21375
2015,12,13,15.71875
2015,12,14,16.085
2015,12,15,16.6414225941423
2015,12,16,16.6585774058577
2015,12,17,16.734309623431
2015,12,18,17.2259414225941
2015,12,19,15.4673640167364
2015,12,20,13.3304166666667
2015,12,21,13.1292887029289
2015,12,22,14.0891666666667
2015,12,23,15.0543933054393
2015,12,24,16.2033333333333
2015,12,25,17.205
2015,12,26,17.6539748953975
2015,12,27,17.8825
2015,12,28,17.908064516129
2015,12,29,17.6404166666667
2015,12,30,18.1979166666667
2015,12,31,18.4121338912134
2016,1,1,17.9733333333333
2016,1,2,16.4491666666667
2016,1,3,14.8200836820084
2016,1,4,13.5275
2016,1,5,10.8795833333333
2016,1,6,8.57166666666667
2016,1,7,8.82625
2016,1,8,10.2647058823529
2016,1,9,10.75
2016,1,10,12.0275
2016,1,11,12.1330543933054
2016,1,12,11.2891666666667
2016,1,13,10.3883620689655
2016,1,14,9.99916666666667
2016,1,15,10.2234042553191
2016,1,16,10.8644351464435
2016,1,17,11.1695833333333
2016,1,18,9.57866108786611
2016,1,19,7.81966527196653
2016,1,20,6.39497907949791
2016,1,21,6.5379746835443
2016,1,22,7.10300429184549
2016,1,23,7.82405063291139
2016,1,24,6.25844155844156
2016,1,25,6.94934497816594
2016,1,26,7.59787234042553
2016,1,27,8.5379746835443
2016,1,28,8.50126050420168
2016,1,29,8.44661016949153
2016,1,30,8.56428571428571
2016,1,31,8.83556485355649
2016,2,1,9.71666666666667
2016,2,2,10.5179166666667
2016,2,3,10.8857142857143
2016,2,4,11.80875
2016,2,5,12.2706896551724
2016,2,6,10.4625
2016,2,7,9.1225
2016,2,8,7.55400843881857
2016,2,9,8.29916666666667
2016,2,10,8.0525
2016,2,11,7.13083333333333
2016,2,12,6.79539748953975
2016,2,13,5.74291666666667
2016,2,14,5.2275
2016,2,15,4.69166666666667
2016,2,16,6.525
2016,2,17,8.07226890756302
2016,2,18,8.25481171548117
2016,2,19,7.89125
2016,2,20,8.06
2016,2,21,8.98833333333333
2016,2,22,9.84208333333333
2016,2,23,10.0595833333333
2016,2,24,10.5558333333333
2016,2,25,11.4848739495798
2016,2,26,10.6866666666667
2016,2,27,9.94083333333333
2016,2,28,9.8775
2016,2,29,10.37625
2016,3,1,10.9170068027211
2016,3,2,11.5275
2016,3,3,11.42
2016,3,4,10.5695833333333
2016,3,5,9.74583333333333
2016,3,6,10.0295833333333
2016,3,7,10.2641666666667
2016,3,8,11.0066666666667
2016,3,9,11.9304166666667
2016,3,10,12.9170833333333
2016,3,11,13.8341666666667
2016,3,12,14.3954166666667
2016,3,13,14.9887029288703
2016,3,14,15.1929166666667
2016,3,15,15.8754166666667
2016,3,16,15.8629166666667
2016,3,17,16.14375
2016,3,18,16.2783333333333
2016,3,19,16.0383333333333
2016,3,20,15.6454166666667
2016,3,21,13.8141666666667
2016,3,22,13.0884955752212
2016,3,23,13.4591666666667
2016,3,24,14.2542016806723
2016,3,25,15.0758333333333
2016,3,26,15.8825
2016,3,27,15.57125
2016,3,28,15.8256302521008
2016,3,29,16.46625
2016,3,30,16.2920833333333
2016,3,31,16.6483333333333
2016,4,1,17.0204166666667
2016,4,2,17.1283333333333
2016,4,3,16.5175
2016,4,4,15.5030042918455
2016,4,5,15.1775
2016,4,6,13.6145833333333
2016,4,7,14.5816666666667
2016,4,8,15.36875
2016,4,9,15.4722222222222
2016,4,10,13.8177272727273
2016,4,11,14.1192468619247
2016,4,12,15.2745833333333
2016,4,13,15.2716666666667
2016,4,14,14.74125
2016,4,15,14.2516666666667
2016,4,16,13.5458333333333
2016,4,17,13.5457983193277
2016,4,18,13.7694560669456
2016,4,19,14.8883333333333
2016,4,20,16.0254166666667
2016,4,21,16.2641666666667
2016,4,22,16.9466666666667
2016,4,23,17.6870833333333
2016,4,24,18.1420833333333
2016,4,25,17.8979166666667
2016,4,26,18.4020833333333
2016,4,27,18.81125
2016,4,28,19.5
2016,4,29,19.82625
2016,4,30,19.6708333333333
2016,5,1,19.2783333333333
2016,5,2,19.6233333333333
2016,5,3,19.8266666666667
2016,5,4,19.55875
2016,5,5,19.6108333333333
2016,5,6,18.8370833333333
2016,5,7,18.2725
2016,5,8,18.8095833333333
2016,5,9,20.09875
2016,5,10,21.0458333333333
2016,5,11,21.61125
2016,5,12,22.1945833333333
2016,5,13,22.5554166666667
2016,5,14,21.8933333333333
2016,5,15,21.7220833333333
2016,5,16,20.8395833333333
2016,5,17,20.7925
2016,5,18,20.9316666666667
2016,5,19,20.344769874477
2016,5,20,20.1820833333333
2016,5,21,20.1698744769874
2016,5,22,20.4695833333333
2016,5,23,19.95375
2016,5,24,19.65
2016,5,25,20.4181818181818
2016,5,26,21.6958333333333
2016,5,27,22.4753138075314
2016,5,28,23.0304166666667
2016,5,29,23.7836820083682
2016,5,30,24.095
2016,5,31,24.0457983193277
2016,6,1,24.29375
